The police officer is training the police dog.			Jǐngguān zài xùnliàn jǐngquǎn.	警官在训练警犬。						警察官は警察犬を訓練します。	
The Art of War is a very famous book.			《Sūnzi Bīngfǎ》 shì yī běn hěn yǒumíngde shū.	《孙子兵法》是一本很有名的书。				1		「戦争の芸術」は非常に有名な本です。	
The Art of War is very famous in the West.			Sūnzi Bīngfǎ zài Xīfāng shì hěn yǒu míng de.	《孙子兵法》在西方是很有名的。				1		「孫子の兵法」は西洋では非常に有名です。	
A big fire has destroyed the house.	ma1 kan1 mot2 ta mut2.	大火壊終家。	Dàhuǒ fénshāole fángwū.	大火焚烧了房屋。	大2.火2.壊2.終.家				大火事で家が破壊されました	火事で家が全焼した。	
The firemen have put out the fire.			Xiāofángyuán pūmièle dàhuǒ.	消防员扑灭了大火。						消防士が火を消し止めた。	
He sent flowers to his mom.			Tā xiànhuā gěi māma.	他献花给妈妈。						彼は母親に花を贈った。	
This is an imitation.			Zhè shì yī jiàn fǎngzhìpǐn.	这是一件仿制品。						これはレプリカです。	
He extended his right arm.			tā shēn zhí le tā de shǒubì.	他伸直了他的手臂。						彼は腕を伸ばした。	
He has very strong arms.			Tā de shǒubì hěn yǒujìn.	他的手臂很有劲。						彼の腕は強い。	
He broke the record in the high jump competition.			Tiàogāo bǐsài zhōng, tā pò jìlù le.	跳高比赛中，他破纪录了。						走り高跳びの競技で、彼は記録を破った。	
Diamonds are made of carbon.			Jīngāngshí yóu tàn zǔchéng.	金刚石由碳组成。						ダイヤモンドは炭素で構成されています。	
The cancer cells have spread.			Áixìbāo kuòsàn le.	癌细胞扩散了。						がん細胞が転移してしまいました。	
The cancer cells in his body have spread.			Tā shēntǐ zhōng de áixìbāo kuòsàn le.	他身体中的癌细胞扩散了。						彼の体内のガン細胞が転移した。	
His advice is always very sensible.			tā de zhōnggào zǒngshì hěn míngzhì.	他的忠告总是很明智。						彼のアドバイスは常に賢明でした。	
She follows her doctor's advice.			Tā zūncóng yīshēng de zhōnggào.	她遵从医生的忠告。						彼女は医師のアドバイスに従いました。	
Gold is very rare.			Jīnzi hěn xīqí.	金子很希奇。						ゴールドというのはとても不思議なものです。	
Rhinoceroses live in Africa.			Xīniú shēnghuó zài Fēizhōu.	犀牛生活在非洲。				1		サイはアフリカに住んでいます。	
The demonstration was massive.			Yóuxíng de duìwǔ shēngshì hàodà.	游行的队伍声势浩大。						パレードは盛大でした。	
She sneezed several times in a row.			Tā liánxù dǎ pēntì.	她连续打喷嚏。						彼女はくしゃみをし続けた。	
Thursday night is free beer night.			zhōusì wǎnshang píjiǔ miǎnfèi chàngyǐn.	周四晚上啤酒免费畅饮。				1		木曜日の夜のビールは無料です。	
This is my grandfather and grandmother.			Zhè shì wǒ de zǔfùmǔ.	这是我的祖父母。						これらは私の祖父母です。	
There's such a big difference in their height.			Tāmen de shēngāo xiāngchà xuánshū.	他们的身高相差悬殊。						彼らの身長は非常に異なります。	
This pizza is very thin.			Zhè kuài bǐsàbǐng hěn báo.	这块比萨饼很薄。						このピザはとても薄いです。	
Cheese tastes good.			Rǔlào hěn hǎo chī.	乳酪很好吃。						チーズが美味しいです。	
There's a car parked in the car shed.			Chēpéng lǐ tíngle yī liàng chē.	车棚里停了一辆车。						カーポートに車が停まっていました。	
They're camping outside.			Tāmen zài yěwài zhāyíng.	他们在野外扎营。						彼らは自然の中でキャンプをしました。	
The crime rate decreased.			Fànzuìlǜ jiǎnshǎo le.	犯罪率减少了。						犯罪率は減少しました。	
The crime rate in the Ai'ren Republic is falling.			Guānguó de fànzuìlǜ zài xià jiàng.	冠国的犯罪率在下降。						クラウンの犯罪率は減少しています。	
These shoes have very high heels.			Zhè shuāng xié de xiégēn hěn gāo.	这双鞋的鞋跟很高。						この靴のかかとはとても高いです。	
I am amazed at your audacity.			wǒ duì nǐ de hòuyánwúchǐ gǎndào jīngyà.	我对你的厚颜无耻感到惊讶。						私はあなたの恥知らずさに驚いています。	
He's reviewing the draft.			Tā zài shěngǎo.	他在审稿。						彼は原稿を検討中です。	
The house fire is burning vigorously.			Fángwū de huǒshì hěn shèng.	房屋的火势很盛。						家の火災は激しかった。	
Can I trouble you to tell me the way to the next village?			néngbùnéng máfan nǐ gàosu wǒ qù lín cūn zěnme zǒu?	能不能麻烦你告诉我去邻村怎么走？						隣の村への行き方を教えていただけますか。	
Kind people go to Heaven after death.			Shànliáng de rén sǐ hòu huì shēng rù tiāntáng.	善良的人死后会升入天堂。						善良な人は死後天国に行きます。	
It's quite a burden to carry a backpack when mountain-climbing.			Bēizhe bēibāo páshān hěn léizhui.	背着背包爬山很累赘。						バックパックを背負って山に登るのは大変です。	
There is a shovel in the yard.			Yuànzi lǐ yǒu yī bǎ chǎnzi.	院子里有一把铲子。						庭にシャベルがあります。	
They're working hard in the field.			Tāmen zài tián lǐ xīnqín de láodòng.	他们在田里辛勤地劳动。						彼らは畑で一生懸命働きます。	
He's sowing the fields.			Tā zài tián lǐ bōzhǒng.	他在田里播种。						彼は畑に種を蒔きます。	
The farmers are toiling in the fields.			Nóngmín zài tián lǐ xīnkǔ de gēngyún.	农民在田里辛苦地耕耘。						農民たちは畑で一生懸命働きます。	
The harvester is reaping the wheat in the field.			Shōugējī zài tián lǐ gē xiǎomài.	收割机在田里割小麦。						ハーベスターは畑で小麦を刈ります。	
The farmers are harvesting the sugar cane.			Nóngmín zhèngzài shōugē gānzhe.	农民正在收割甘蔗。						農家はサトウキビを収穫しています。	
Cotton candy is made from cane sugar.			Miánhuatáng shì yòng zhètáng zhìzuò de.	棉花糖是用蔗糖制作的。						マシュマロはサトウキビから作られます。	
Her eyes are bright and penetrating.			Tā de shuāngmù hěn yǒushén.	她的双目很有神。						彼女の目はとても魅力的です。	
Poor kids don't have money to go to school.	hei2 kat1 mun1 hop1 mok1 nui2 hue a su1.	貧子無手行学処之銭。	Pínqióng de háizi méiyǒu qián shàngxué.	贫穷的孩子没有钱上学。	貧.子.無手.行.学処.之2.銭				貧しい子には学校に行くためのお金がありません	貧しい子供たちは学校に行くお金がありません。	
Kids from poor households don't have money to go to school.			Pínqióng jiātíng de háizi méi yǒu qián shàngxué.	贫穷家庭的孩子没有钱上学。						貧しい家庭の子供たちは学校に通うお金がありません。	
You are the best person to help the poor in this place. 	mua2 ka1 hue uaip2 hei2 a et2 pui1 kait cuk2	汝此処助貧之一位善人。	Nǐ shì zhège dìfāng bāngzhù qióngrén de zuì jiā rénxuǎn.	你是这个地方帮助穷人的最佳人选。	汝.此処.助貧.之2.一.位.善2.人					あなたはこの場所で貧しい人々を助けるのに最適な人物です。	
Li Shimin was an emperor during the Tang Dynasty.			Lǐ Shìmín shì Táng Cháo de yīwèi huángdì.	李世民是唐朝的一位皇帝。				1		李世民は唐の皇帝でした。	
He's measuring his older sister's height.			Tā zài gěi jiějie zhàngliáng shēngāo.	他在给姐姐丈量身高。						彼は妹の身長を測っていました。	
She's playing on the slide.			Tā zài wánr huátī.	她在玩儿滑梯。						彼女は滑り台で遊んでいます。	
He's quite well-known in this area.			Tā zài zhè gè dìqū míngshēng xiǎnhè.	他在这个地区名声显赫。						彼はその地域ではよく知られていた。	
Please don't do anything that would besmirch the Matsuno family name!			qǐng bùyào zuò rènhé yǒu sǔn sōng yě jiāzú míngshēng de shì !	请不要做任何有损松野家族名声的事！				1		松野家の名誉を傷つける行為は絶対にやめてください！	
Xiao Feng wore yellow clothes.			Xiǎo Fēng chuān le yījiàn huángsè de yīfu.	小峰穿了一件黄色的衣服。				1		小峰さんは黄色いドレスを着ていました。	
The flowing water has formed a whirlpool.			Liúshuǐ xíngchéngle xuánwō.	流水形成了漩涡。						流れる水が渦を巻きました。	
If you purchase the designated items, you'll get a free gift.			Gòumǎi zhǐdìng shāngpǐn hái yǒu zèngpǐn.	购买指定商品还有赠品。						対象商品購入でプレゼントもございます。	
I will pay the bill by cash.			Wǒ yòng xiànjīn fùzhàng.	我用现金付账。						現金で支払います。	
After the meal, he left without paying the bill.			Tā chī wán fàn méi yǒu fùzhàng jiù zǒu le.	他吃完饭没有付账就走了。						彼は食事を終えて、請求書を支払わずに立ち去った。	
I need to buy a new razor.			Wǒ xūyào mǎi xīnde tìxūdāo.	我需要买新的剃须刀。						新しいかみそりを買わなければなりません。	
We should curb the waste of resources.			Wǒmen yào èzhǐ zīyuán de làngfèi.	我们要遏止资源的浪费。						私たちは資源の浪費を抑制する必要があります。	
They are employees in the human resources department.			Tāmen shì rénshì bùmén de yuángōng.	他们是人事部门的员工。						彼らは人事部の従業員です。	
I was transferred to human resources department.			Wǒ bèi diào dào le rénshì bùmén.	我被调到了人事部门。						人事部に異動になりました。	
They belong to the personnel department.			Tāmen lìshǔ yú rénshìbù.	他们隶属于人事部。						彼らは人事部の一員です。	
Microsoft has many branches.			Wēiruǎn gōngsī yǒu xǔduō fēnzhī jīgòu.	微软公司有许多分支机构。				1		Microsoft Corporation には多くの支社があります。	
I promise such mistakes won't happen again.			Wǒ bǎozhèng xiàcì bù fàn zhèyàng de cuòwù.	我保证下次不犯这样的错误。						次回からはこのような間違いをしないことを約束します。	
The key witness for solving the case has been found.			Pò'àn de guānjiàn zhèngrén zhǎodào le.	破案的关键证人找到了。						事件解決の重要な証人が見つかった。	
I got a bee sting.			wǒ bèi mìfēng zhé le yīxià.	我被蜜蜂蛰了一下。						蜂に刺されてしまいました。	
Rye was called the grain of poverty.			hēi mài bèi chēngwéi pín qióng de gǔwù.	黑麦被称为贫穷的谷物。						ライ麦は貧しい穀物として知られています。	
In the city, there is heavy pollution from exhaust fumes.			Chéngshì lǐ de fèiqì wūrǎn yánzhòng.	城市里的废气污染严重。						都市部の排気ガス汚染は深刻です。	
He is a corrupt official who abuses power.			Tā shì ge lànyòng zhíquán de tānguān.	他是个滥用职权的贪官。						彼は権力を乱用する腐敗した役人です。	
Australia is smaller than South America.			àozhōu bǐ Nánměizhōu xiǎo.	澳洲比南美洲小。				1		オーストラリアは南米よりも小さいです。	
A lot of algae is growing near the shore.			Hǎibiān shēngzhǎngle dàliàng de shuǐzǎo.	海边生长了大量的水藻。						砂浜にはたくさんの藻が生えています。	
This is the oral cavity of a shark.			Zhè shì shāyú de kǒuqiāng.	这是鲨鱼的口腔。						これはサメの口です。	
Sharks are ferocious.			Shāyú hěn xiōngměng.	鲨鱼很凶猛。						サメは凶暴です。	
The news spread little by little.			xiāoxi yīdiǎn yīdiǎn dì chuán kāi le.	消息一点一点地传开了。						そのニュースは少しずつ広まりました。	
He eggs them on to gamble.			Tā sǒngyǒng tāmen dǔbó.	他怂恿他们赌博。						彼は彼らにギャンブルをするよう勧めた。	
Gambling has made him lose everything he ever had.			Tā dǔbó dǔ de qīngjiā-dàngchǎn.	他赌博赌得倾家荡产。						彼はギャンブルで破産した。	
We are in the same generation of the family.			Wǒmen shì tóngbèi.	我们是同辈。						私たちは仲間です。	
He likes to boast.			Tā xǐhuan zìkuā.	他喜欢自夸。						彼は自慢するのが好きだ。	
This is luxury. Nothing in the shop window, everything in the price.			zhè jiùshì shēchǐpǐn. chúchuāng lǐ kànkan méi shénme, dōu xiǎnshì zài jiàgé shàng le.	这就是奢侈品。橱窗里看看没什么，都显示在价格上了。						これは贅沢ですね。ウィンドウには何も表示されず、すべては価格に表示されます。	
It's the thirty-first of the month.			Jīntiān shì sānshíyī rì.	今天是卅一日。						今日は31日です。	
Please throw the things into the garbage can.			Qǐng bǎ dōngxi rēng dào lājīxiāng lǐ.	请把东西扔到垃圾箱里。						物はゴミ箱に捨ててください。	
The wastebasket is full of trash.			Lājīxiāng lǐ zhuāngmǎn le fèiwù.	垃圾箱里装满了废物。						ゴミ箱はゴミでいっぱいです。	
The toolbox is full of all kinds of nails.			gōngjùxiāng lǐ zhuāngmǎn le gèzhǒng dīngzi.	工具箱里装满了各种钉子。						工具箱にはあらゆる種類の釘が詰まっています。	
The small bucket is full of sand.			Xiǎo tǒng lǐ zhuāngmǎnle shāzi.	小桶里装满了沙子。						小さなバケツには砂がいっぱいです。	
The mainland has several special economic zones.			Dàlù yǒu jǐge jīngjì tèqū.	大陆有几个经济特区。						中国本土にはいくつかの経済特別区があります。	
Shenzhen was the first Special Economic Zone in the Ai'ren Republic.			Shēnzhèn shì Guānguó zuì zǎo de jīngjì tèqū.	深圳是冠国最早的经济特区。				1		深センは国内で最も古い経済特区です。	
Shenzhen is a special economic zone in the Ai'ren Republic.			Shēnzhèn shì Guānguó de yī gè jīngjì tèqū.	深圳是冠国的一个经济特区。				1		深センは広国の経済特区です。	
Twice-cooked pork is rather tasty.			Huíguōròu bǐjiào hǎo chī.	回锅肉比较好吃。						回鍋肉はさらに美味しいです。	
The meaning of this sentence is obscure.			zhèjù jùzi de yìsi mó lēng liǎng kě.	这句句子的意思模棱两可。						この文の意味は曖昧です。	
They're crossing the river.			Tāmen zhèngzài dùhé.	他们正在渡河。						彼らは川を渡っています。	
The dragon boat sport originated in the Ai'ren Republic.			Lóngzhōu yùndòng qǐyuán yú Guānguó.	龙舟运动起源于冠国。				1		ドラゴンボートスポーツは関王国発祥です。	
The flowers and the grass here are both flourishing.			zhèlǐ huācǎo xīngwàng.	这里花草兴旺。						ここには花や植物が生い茂っています。	
So far, AIDS remains incurable.			Àizībìng qìjīn hái wúfǎ zhìyù.	爱滋病迄今还无法治愈。				1		エイズにはまだ治療法がありません。	
These tulips are very brightly colored.			Zhèxiē yùjīnxiāng de yánsè hěn xiānyàn.	这些郁金香的颜色很鲜艳。						これらのチューリップの色は明るいです。	
All children love watching a circus performance.			Xiǎopéngyou dōu hěn xǐhuan kàn mǎxì biǎoyǎn.	小朋友都很喜欢看马戏表演。						子どもたちはサーカスの公演を見るのが大好きです。	
Her hair is shiny and beautiful.			Tā de tóufa guāngzé liànglì.	她的头发光泽亮丽。						彼女の髪は輝いています。	
The neighbor stole my vacuum cleaner.			Línjū tōule wǒ de xīchénqì.	邻居偷了我的吸尘器。						隣人が私の掃除機を盗みました。	
The newly budding leaves are tender and green.			Xīn fāyá de shùyè shì nènlǜsè de.	新发芽的树叶是嫩绿色的。						芽生えたばかりの葉は鮮やかな緑色です。	
The soldiers are marching forward in step.			Jūnrén tàbù xiàngqián zǒu.	军人踏步向前走。						兵士は前に出た。	
The penguin is the team's mascot.			Qǐ'é shì qiúduì de jíxiángwù.	企鹅是球队的吉祥物。						ペンギンはチームのマスコットです。	
There are penguins in Antarctica.			Nánjízhōu yǒu qǐ'é.	南极洲有企鹅。				1		南極にはペンギンがいます。	
The people of the Ai'ren Republic practice the custom of ancestor worship.			Guānguórén yǒu bàijì zǔzōng de xísú.	冠国人有拜祭祖宗的习俗。						広国の人々は祖先を崇拝する習慣があります。	
The judge considers the circumstances of the case before rendering a decision.			Fǎguān duì ànjiàn zhuóqíng pànjué.	法官对案件酌情判决。						裁判官は事件を適切に判断します。	
She's undoubtedly the best student in the class.			Wúyōng zhìyí, tā shì bān lǐ zuì hǎo de xuésheng.	毋庸置疑，她是班里最好的学生。						言うまでもなく、彼女はクラスで一番の生徒です。	
The sight of fresh lobster gave me an appetite.			kànjiàn xīnxiān lóngxiā, wǒ yǒu le shíyù.	看见新鲜龙虾，我有了食欲。						新鮮なロブスターを見ると食欲が湧いてきます。	
He makes mistakes again and again.			Tā sānfān-wǔcì de fàncuò.	他三番五次的犯错。						彼は何度も間違いを犯した。	
He's in danger.			Tā xiànrùle xiǎnjìng.	他陷入了险境。						彼は危険にさらされていた。	
Xiao Liang had a great performance and was well treated by the school.			Xiǎo Liàng biǎoxiàn chūsè, shòudào xuéxiào yōudài.	小亮表现出色，受到学校优待。				1		小梁さんは成績が良く、学校から優遇された。	
The players for the match will be selected from among these.			Cānsài duìyuán jiāng cóng tāmen dāngzhōng xuǎnbá.	参赛队员将从他们当中选拔。						その中からチームメンバーが選ばれます。	
The kitchen knife is very sharp.			Zhè bǎ càidāo hěn fēnglì.	这把菜刀很锋利。						この包丁はとても切れ味が良いです。	
The tree seedling has grown.			Shùmiáo zhǎngdà le.	树苗长大了。						苗木が成長しました。	
He's planting seedlings.			Tā zài péizhí shùmiáo.	他在培植树苗。						彼は苗木を育てています。	
She's having a tooth pulled out.			Tā zài báyá.	她在拔牙。						彼女は歯を抜いています。	
He is carrying a baton.			Tā shǒuli názhe zhǐhuībàng.	他手里拿着指挥棒。						彼は手に指揮棒を持っていた。	
The problem of our aging society is getting increasingly serious.			Shèhuì lǎolínghuà xiànxiàng yuè lái yuè yán zhòng.	社会老龄化现象越来越严重。						高齢化社会はますます深刻化しています。	
Let's discuss the problem of the aging population.			Wǒmen lái tǎolùn lǎolínghuà wèntí.	我们来讨论老龄化问题。						老化について話しましょう。	
He's saying goodbye to his girlfriend.			Tā gēn nǚpéngyǒu cíbié.	他跟女朋友辞别。						彼はガールフレンドに別れを告げた。	
I will expose his lies.			Wǒ yào chuōchuān tā de huǎngyán.	我要戳穿他的谎言。						彼の嘘を暴きたい。	
The bees are collecting honey from the flowers.	tum1 sik2 li2 aim2 dat2 sak2 tum1 sik2 ie xuo1.	甘蜜虫在集来甘蜜於花。	Mìfēng zhèngzài cǎi huāmì.	蜜蜂正在采花蜜。	甘蜜虫.在.集3.来5.甘蜜.於.花					ミツバチが蜜を集めています。	
The gorilla is eating tree leaves.			Dàxīngxing zài chī shùyè.	大猩猩在吃树叶。						葉っぱを食べるゴリラ。	
I bought my dad life insurance.			Wǒ gěi bàba mǎi le yīfèn rénshòu bǎoxiǎn.	我给爸爸买了一份人寿保险。						私は父に生命保険を買いました。	
Have you ever been to Kobe?			nǐ qù guò shénhù ma?	你去过神户吗？				1		神戸に行ったことがありますか？	
The students played a trick on their teacher during class.			Xuéshengmen zài kètáng shàng xìnòng lǎoshī.	学生们在课堂上戏弄老师。						生徒が授業中に先生をからかいます。	
They went to the church to attend the service.			Tāmen dào jiàotáng qù zuò lǐbài le.	他们到教堂去做礼拜了。						彼らは礼拝のために教会に行きました。	
This basketball match is being played very fiercely.			Zhèchǎng lánqiú sài dǎde hěn jīliè.	这场篮球赛打得很激烈。						このバスケットボールの試合はとても白熱した。	
The paper money is scattered.	nin1 su1 co1 ta.	紙銭散終。	Zhǐbì sànkāi le.	纸币散开了。	紙銭.散.終					紙幣が散乱した。	
The sea is boundless.			Dàhǎi mànwú biānjì.	大海漫无边际。						海は無限です。	
We're colleagues.	pai2 ge naip2 hi1.	我等労友。	Wǒmen shì tóngliáo.	我们是同僚。	我等.∅.労友					私たちは同僚です。	
I believed that he would keep his promise.			wǒ xiāngxìn tā huì xìnshǒu nuòyán.	我相信他会信守诺言。						私は彼が約束を守ってくれると信じています。	
They accused me of having broken my promise.			tāmen zhǐzé wǒ méi yǒu xìnshǒu nuòyán.	他们指责我没有信守诺言。						彼らは私が約束を守らなかったと非難しました。	
He looked at me with teary eyes.			Tā yǎnlèi wāngwāng de kànzhe wǒ.	他眼泪汪汪地看着我。						彼は目に涙を浮かべて私を見つめました。	
These grains are plump.			Zhèxiē gǔwù kēlì bǎomǎn.	这些谷物颗粒饱满。						ふっくらとした粒が特徴の粒です。	
The telephone bill has been sent over.			Diànhuà zhàngdān jìlái le.	电话账单寄来了。						電話の請求書が郵送で来ました。	
After the meal, the waiter brought the bill.			Chī wán le fàn, fúwù yuán ná lái le zhàngdān.	吃完了饭，服务员拿来了账单。						食事を終えると、ウェイターが請求書を持ってきました。	
She braked and stopped the car.			Tā bǎ chē shāzhù le.	她把车刹住了。						彼女は車にブレーキをかけた。	
Are there any rooms vacant?			Hái yǒu kòngfáng ma?	还有空房吗？						空いている部屋はありますか？	
The ancient Chinese Zhou dynasty was several hundred years earlier than the Qin dynasty.			Guānguó gǔdài Zhōucháo bǐ Qíncháo zǎo jǐ bǎi nián.	冠国古代周朝比秦朝早几百年。				1		関王国の古代周王朝は秦王朝より数百年前でした。	
The Qin Dynasty was powerful.			Qíncháo hěn qiángdà.	秦朝很强大。				1		秦王朝は非常に強力でした。	
The history of the Great Wall dates back to the Qin dynasty.			Chángchéng de lìshǐ kěyǐ zhuīsù dào Qíncháo.	长城的历史可以追溯到秦朝。				1		万里の長城の歴史は秦の時代にまで遡ります。	
He failed in his attempt to swim the river.			tā shìtú yóu guò hé, dànshì shībài le.	他试图游过河，但是失败了。						彼は川を泳いで渡ろうとしましたが、失敗しました。	
Guangzhou is the capital city of Guangdong province.			Guǎngzhōu shì Guǎngdōng Shěng de shǒufǔ.	广州是广东省的首府。				1		広州は広東省の首都です。	
Guangzhou is under the jurisdiction of Guangdong province.			Guǎngzhōu Shì guī Guǎngdōng Shěng guǎnxiá.	广州市归广东省管辖。				1		広州市は広東省の管轄下にあります。	
This line from an ancient poem is very thought-provoking.			Zhè jù gǔshī hěn yǒu yùnwèi.	这句古诗很有韵味。						この古い詩はとても魅力的です。	
The snake is shedding its skin.			Shé zài tuìpí.	蛇在蜕皮。						ヘビが脱皮しています。	
They're devising a new plan/strategy.			Tāmen zài yánjiū xīn de jìcè.	他们在研究新的计策。						彼らは新しい戦略に取り組んでいます。	
He got the short-distance championship.			Tā huòdéle duǎnpǎo bǐsài de guànjūn.	他获得了短跑比赛的冠军。						彼はスプリントレースで優勝した。	
Sprinting is an intense sport.			Duǎnpǎo shì yīzhǒng jùliè de yùndòng.	短跑是一种剧烈的运动。						スプリントは激しい運動です。	
Don't forget that quality is more important than price.			Bié wàngjì zhìliàng bǐ jiàgé zhòngyào.	别忘记质量比价格重要。						価格よりも品質が重要であることを忘れないでください。	
A loofah can be used to bathe with.			Sīguāluò kěyǐ yònglái xǐzǎo.	丝瓜络可以用来洗澡。						ヘチマはお風呂に使えます。	
We gained the top of Mt. Fuji at last.			wǒmen zhōngyú dēngshàng le fùshì shān shāndǐng.	我们终于登上了富士山山顶。				1		ついに富士山の頂上に到着しました。	
There are both advantages and disadvantages in Western and Eastern cultures. We should learn the merits from each other.			Dōngxī wénhuà gè yǒu yōu quēdiǎn, yīnggāi jié cháng bǔ duǎn.	东西文化各有优缺点，应该截长补短。						東洋文化にも西洋文化にもそれぞれ長所と短所があり、その長所を利用して短所を補う必要があります。	
Loaning someone money is not a trivial matter.			Jiègěi biérén qián bú shì yī jiàn jīmáosuànpí de xiǎoshì.	借给别人钱不是一件鸡毛蒜皮的小事。						他人にお金を貸すことは簡単なことではありません。	
This is Mr. Deng on the right.			Yòubiān zhè wèi shì dèng xiānsheng.	右边这位是邓先生。				1		右が鄧小平さんです。	
Mr. Deng feels amazed.			Dèng xiānsheng gǎndào hěn jīngyà.	邓先生感到很惊讶。				1		鄧小平氏は驚いた。	
Promise me you'll do what you say.			Nǐ xiàng wǒ bǎozhèng shuōdàozuòdào.	你向我保证说到做到。						あなたは私に、自分が言ったことは必ず実行すると約束します。	
He is very very much interested in Japanese history. We are amazed at his abundant knowledge of this subject.			tā duìrìběn de lìshǐ fēicháng gǎn xìngqu. wǒmen hěn jīngyà tā zàizhèfāngmiàn de fēngfù zhīshi.	他对日本的历史非常感兴趣。我们很惊讶他在这方面的丰富知识。				1		彼は日本の歴史にとても興味があります。私たちはこの分野における彼の豊富な知識に驚きました。	
She's eating her sushi with chopsticks.			Tā yòng kuàizi chī shòusī.	她用筷子吃寿司。						彼女は寿司を箸で食べます。	
I love Japanese food, especially sushi.			Wǒ xǐhuan chī Rìběncài, yóuqíshì shòusī.	我喜欢吃日本菜，尤其是寿司。				1		私は日本食、特に寿司を食べるのが好きです。	
The taste of the sushi is very authentic.			Shòusī de wèidao hěn zhèngzōng.	寿司的味道很正宗。						お寿司の味はとても本格的です。	
This pair of pants is too big.			Zhè tiáo kùzi tài dà le.	这条绔子太大了。						このたわごとは大きすぎます。	
There's no telling about the company's future.			Zhè jiā gōngsī qiántú-wèibǔ.	这家公司前途未卜。						この会社の将来は不透明だ。	
The dam can be used to generate electricity.			Shuǐbà kěyǐ yònglái fādiàn.	水坝可以用来发电。						ダムは発電に使用できます。	
The dam is very very strong.			Shuǐbà fēicháng jiāngù.	水坝非常坚固。						ダムはとても強いです。	
This fortress is solid.			Zhè zuò bǎolěi hěn jiāngù.	这座堡垒很坚固。						この要塞は強いです。	
He's a lumberjack.			Tā shì gè fámùgōng.	他是个伐木工。						彼は木こりです。	
They are competing in the long jump.			Tāmen zhèngzài bǐsài tiàoyuǎn.	他们正在比赛跳远。						彼らは走り幅跳びで競争していました。	
Dusk is approaching.			Tiānsè bījìn huánghūn.	天色逼近黄昏。						夕暮れが近づいてきました。	
Printing ink is in short supply.			yóu mò kuài méi le.	油墨快没了。						インクがなくなりつつあります。	
The hot air balloon inflated.			Rèqìqiú péngzhàng qǐlái.	热气球膨胀起来。						熱気球が膨らみました。	
This bag is made of excellent quality leather.			Zhè gè píbāo shǐyòngle shànghǎo de pígé.	这个皮包使用了上好的皮革。						このバッグは上質な革で作られています。	
The teacher gave us homework.			lǎoshī gěi wǒmen bùzhì le jiātíngzuòyè.	老师给我们布置了家庭作业。						先生は私たちに宿題を出しました。	
He is far from a good tennis player.			tā lí wǎngqiú gāoshǒu hái chā de yuǎn ne.	他离网球高手还差得远呢。						彼はテニスの達人には程遠い。	
The government has offered aid to relieve the people affected by the disaster.			Zhèngfǔ tígōngle zhènzāi yuánzhù.	政府提供了赈灾援助。						政府は災害救援を提供した。	
Every dog has his day.			fánrén jiē yǒu déyì shí.	凡人皆有得意时。						誰にでも成功の瞬間があります。	
This is Mr Yasuda.			zhè wèi shì ān tián xiānsheng.	这位是安田先生。				1		安田さんです。	
The sea level has risen by one meter.			Hǎi píngmiàn shàngshēng le yī gōngchǐ.	海平面上升了一公尺。						海面は１メートル上昇した。	
The entire sales staff has worked around the clock for a week.			quántǐ xiāoshòu rényuán tōngxiāo dá dàn dì gōngzuò le yī zhōu.	全体销售人员通宵达旦地工作了一周。						営業スタッフ全員が一週間徹夜で働きました。	
The two small rivers converge here.			Liǎng tiáo xiǎo hé zài zhèlǐ huìhé.	两条小河在这里汇合。						2つの小さな川がここで合流します。	
Everyone's waiting on the platform to board the train.			Dàjiā zài yuètái shàng děnghòu shàngchē.	大家在月台上等候上车。						みんな電車に乗るためにホームで待っています。	
Math is a branch of logic.			Shùxué shì luójí xué de yīge fēnzhī.	数学是逻辑学的一个分支。						数学は論理の一分野です。	
Ann is a cheerleader.			Ann shì laladuìduìzhǎng.	Ann是啦啦队队长。				1		アンはチアリーダーです。	
Only then did he realize he had been deceived.			zhídào nà shí, tā cái yìshì dào tā yǐjīng shàngdàng shòu piàn.	直到那时，他才意识到他已经上当受骗。						そのとき初めて彼は騙されていたことに気づきました。	
They were carelessly unaware of the danger.			tāmen cūxīndàyì, hái méi yìshì dào wēixiǎn.	他们粗心大意，还没意识到危险。						彼らは不注意で危険に気づいていませんでした。	
Wish you good luck in the business trip.			Zhù nǐ zhècì chūchāi yǒu jiéyùn.	祝你这次出差有捷运。						今回の出張でのMRTの幸運を祈ります。	
How much is the minimum charge for this trip?			Zhège xíngchéng de zuìdī shōufèi shì duōshǎo?	这个行程的最低收费是多少？						この旅行の最低料金はいくらですか?	
The Mass Rapid Transit system is a convenient mass transportation system.			Jiéyùn shì hěn fāngbiàn de dàzhòng jiāotōng gōngjù.	捷运是很方便的大众交通工具。						MRTはとても便利な公共交通機関です。	
The crowd gathered in the street.			Dàzhòng jíjù dào jiēshang.	大众集聚到街上。						人々が通りに集まりました。	
He stretched out his arms joyfully.			Tā kāixīn de shēnkāi shuāngshǒu.	他开心地伸开双手。						彼は嬉しそうに手を伸ばした。	
This is a Chinese bridal sedan as used in former times.			Zhè shì Guānguó gǔdài de huājiào.	这是冠国古代的花轿。						これは関王国の古代セダンチェアです。	
Next week we will go see the Lama Temple.			Xiàgè xīngqī wǒmen yào qù kàn Yōnghégōng.	下个星期我们要去看雍和宫。				1		来週はラマ教寺院へ行く予定です。	
